run_name,model,loss,seq_len,window_stride,hidden_size,num_layers,nhead,dim_feedforward,dropout,batch_size,lr,weight_decay,best_val_loss,epoch_best_val_loss,best_val_nse,epoch_best_val_nse,best_val_kge,epoch_best_val_kge,test_nse,test_kge,test_rmse,test_mse,test_mae,checkpoint,run_dir,config,forecast_horizon,dynamic_inputs,target_variable,static_attributes,epochs,grad_clip,patience,min_delta,seed,split_strategy,split_stratify_attribute,device,num_workers,limit_basins,train_basin_count,val_basin_count,test_basin_count,data_dir,output_dir,epochs_completed,final_train_loss,final_val_loss,final_val_nse,final_val_kge,best_basin_by_nse,worst_basin_by_nse
seq150_hidden064_batch032_lr0p001_drop0p1,transformer,mse,150,150,64,2,4,128,0.1,32,0.001,1e-05,0.1769666968941354,62,0.792996433931182,62,0.7847454654373107,50,0.5658245514567355,0.5307480433508782,1.770046824957785,3.1330657625431355,0.8574955249444033,output/transformer_MSE_T1/seq150_hidden064_batch032_lr0p001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden064_batch032_lr0p001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden064_batch032_lr0p001_drop0p1,72,0.0333214020968227,0.2087285804633359,0.7558435496140454,0.6462199179863468,11468500,12374250
seq150_hidden064_batch032_lr0p001_drop0p2,transformer,mse,150,150,64,2,4,128,0.2,32,0.001,1e-05,0.2025990124964037,45,0.7630134798736234,45,0.8209479970596644,33,0.6480384523797657,0.768434807846438,1.5936749045633933,2.5397997014351406,0.7180979696773736,output/transformer_MSE_T1/seq150_hidden064_batch032_lr0p001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden064_batch032_lr0p001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden064_batch032_lr0p001_drop0p2,55,0.0659973543313065,0.2084658592835027,0.7561508525204931,0.7780849675807342,14308990,12374250
seq150_hidden064_batch064_lr0p0001_drop0p1,transformer,mse,150,150,64,2,4,128,0.1,64,0.0001,1e-05,0.2607759622927411,100,0.6949620960856193,100,0.6977206784176575,85,0.4861491225991805,0.6107372943978235,1.9256203892296808,3.7080138834170677,0.8603946118273287,output/transformer_MSE_T1/seq150_hidden064_batch064_lr0p0001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden064_batch064_lr0p0001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden064_batch064_lr0p0001_drop0p1,100,0.0713442144165923,0.2607759622927411,0.6949620960856193,0.6838575377639249,14308990,12048000
seq150_hidden064_batch064_lr0p0001_drop0p2,transformer,mse,150,150,64,2,4,128,0.2,64,0.0001,1e-05,0.2712972002046532,95,0.6826550443717588,95,0.7078614211393153,90,0.4506708712762172,0.6376752204544638,1.9909870663947196,3.964029498551051,0.8905488633871758,output/transformer_MSE_T1/seq150_hidden064_batch064_lr0p0001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden064_batch064_lr0p0001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden064_batch064_lr0p0001_drop0p2,100,0.0968521803024739,0.2841693254850325,0.6675981184370638,0.6416301875214723,13337000,12048000
seq150_hidden064_batch064_lr0p001_drop0p1,transformer,mse,150,150,64,2,4,128,0.1,64,0.001,1e-05,0.2088191187223132,34,0.7557376202352408,34,0.7746029289209189,37,0.5623788090495099,0.6914426989181324,1.777056746986499,3.1579306820102384,0.8558881931495123,output/transformer_MSE_T1/seq150_hidden064_batch064_lr0p001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden064_batch064_lr0p001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden064_batch064_lr0p001_drop0p1,44,0.0535321087747895,0.2506290271836502,0.706831257020845,0.7351276242727933,14308990,12374250
seq150_hidden064_batch064_lr0p001_drop0p2,transformer,mse,150,150,64,2,4,128,0.2,64,0.001,1e-05,0.178224197372335,65,0.7915254790793418,65,0.8319424432298249,74,0.31594717596869804,0.6450017128546475,2.2217589823159107,4.936212975501431,0.839630381758736,output/transformer_MSE_T1/seq150_hidden064_batch064_lr0p001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden064_batch064_lr0p001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden064_batch064_lr0p001_drop0p2,75,0.0605227043998671,0.2329618232787772,0.7274971370623383,0.6749146531872752,13337000,12048000
seq150_hidden064_batch128_lr0p0001_drop0p1,transformer,mse,150,150,64,2,4,128,0.1,128,0.0001,1e-05,0.2580892265218646,100,0.6981048150687494,100,0.7309675846342596,97,0.4645466480629541,0.5525283915015182,1.9656805723006037,3.8639001123200285,0.8876819864467338,output/transformer_MSE_T1/seq150_hidden064_batch128_lr0p0001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden064_batch128_lr0p0001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden064_batch128_lr0p0001_drop0p1,100,0.0965740564938334,0.2580892265218646,0.6981048150687494,0.7251826437926578,14308990,12374250
seq150_hidden064_batch128_lr0p0001_drop0p2,transformer,mse,150,150,64,2,4,128,0.2,128,0.0001,1e-05,0.3084329713073347,99,0.6392161849352753,99,0.6641816977981805,91,0.2977393390773889,0.4994609360970431,2.2511337284713533,5.067603063461336,1.0213211354536889,output/transformer_MSE_T1/seq150_hidden064_batch128_lr0p0001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden064_batch128_lr0p0001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden064_batch128_lr0p0001_drop0p2,100,0.1073229448399424,0.309594469611906,0.6378575387976133,0.6300500292678366,13337000,12374250
seq150_hidden064_batch128_lr0p001_drop0p1,transformer,mse,150,150,64,2,4,128,0.1,128,0.001,1e-05,0.1850689245434869,44,0.7835189776303313,44,0.8118056810478586,54,0.6300761498990641,0.6836963039642858,1.6338353593841937,2.6694179815740773,0.7244725191695058,output/transformer_MSE_T1/seq150_hidden064_batch128_lr0p001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden064_batch128_lr0p001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden064_batch128_lr0p001_drop0p1,54,0.0464322513363959,0.1947472864756731,0.772197902109742,0.8118056810478586,14308990,12374250
seq150_hidden064_batch128_lr0p001_drop0p2,transformer,mse,150,150,64,2,4,128,0.2,128,0.001,1e-05,0.1839734442918157,62,0.7848004118133601,62,0.8189407052189688,43,0.5319502409014701,0.6772285925500366,1.8377995361936774,3.377507135233696,0.7857609863294835,output/transformer_MSE_T1/seq150_hidden064_batch128_lr0p001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden064_batch128_lr0p001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden064_batch128_lr0p001_drop0p2,72,0.0690859972975741,0.2078327197185,0.7568914529145895,0.7322582143314166,14308990,12048000
seq150_hidden128_batch032_lr0p0001_drop0p1,transformer,mse,150,150,128,2,4,128,0.1,32,0.0001,1e-05,0.2130146125274128,61,0.750830036113155,61,0.7866745236305499,60,0.56831576999067,0.7318799200691715,1.7649614188014422,3.1150888098576,0.7803383064575684,output/transformer_MSE_T1/seq150_hidden128_batch032_lr0p0001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden128_batch032_lr0p0001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden128_batch032_lr0p0001_drop0p1,71,0.0456601149117389,0.218529499644617,0.7443790874839638,0.7606241020839053,14308990,12374250
seq150_hidden128_batch032_lr0p0001_drop0p2,transformer,mse,150,150,128,2,4,128,0.2,32,0.0001,1e-05,0.2249578554939781,69,0.7368596635198337,69,0.7697865616827446,57,0.4750924080607716,0.6453145023689046,1.9462272618173804,3.7878005546411777,0.8764995033414955,output/transformer_MSE_T1/seq150_hidden128_batch032_lr0p0001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden128_batch032_lr0p0001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden128_batch032_lr0p0001_drop0p2,79,0.0601999584196013,0.2539985191797008,0.702889862012364,0.7268386781530793,14308990,12374250
seq150_hidden128_batch032_lr0p001_drop0p1,transformer,mse,150,150,128,2,4,128,0.1,32,0.001,1e-05,0.2609617828211489,12,0.6947446883476988,12,0.7137664040464277,13,0.5143293535493492,0.7271814739334754,1.8720741758767485,3.504661719984607,0.7661150477380834,output/transformer_MSE_T1/seq150_hidden128_batch032_lr0p001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden128_batch032_lr0p001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden128_batch032_lr0p001_drop0p1,22,0.1313504364675774,0.2995086167091164,0.6496552764675365,0.5391650686517642,14308990,12048000
seq150_hidden128_batch032_lr0p001_drop0p2,transformer,mse,150,150,128,2,4,128,0.2,32,0.001,1e-05,0.256701043726099,31,0.6997286319314835,31,0.758689357901351,25,0.683469691066401,0.8400992457531127,1.511331643127646,2.2841233355189106,0.7530416425137099,output/transformer_MSE_T1/seq150_hidden128_batch032_lr0p001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden128_batch032_lr0p001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden128_batch032_lr0p001_drop0p2,41,0.1315046749099275,0.2789641546935928,0.6736867388107934,0.6422846171020813,13337000,12374250
seq150_hidden128_batch064_lr0p0001_drop0p1,transformer,mse,150,150,128,2,4,128,0.1,64,0.0001,1e-05,0.2063269310002149,73,0.7586528283364056,73,0.7895967230992699,59,0.7145949311918767,0.749359928368649,1.4351026471612864,2.059519607889332,0.7567412617199781,output/transformer_MSE_T1/seq150_hidden128_batch064_lr0p0001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden128_batch064_lr0p0001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden128_batch064_lr0p0001_drop0p1,83,0.048939644842375,0.2465953099063965,0.7115496308087399,0.7557048442635629,14308990,12374250
seq150_hidden128_batch064_lr0p0001_drop0p2,transformer,mse,150,150,128,2,4,128,0.2,64,0.0001,1e-05,0.2186435402086635,99,0.7442457168771044,99,0.7714356045370748,96,0.5505119539897022,0.6989348298920277,1.8009895699912437,3.243563431217245,0.8036305090980312,output/transformer_MSE_T1/seq150_hidden128_batch064_lr0p0001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden128_batch064_lr0p0001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden128_batch064_lr0p0001_drop0p2,100,0.0586186736325882,0.2303112870557051,0.730597554955833,0.6898821588292225,14308990,12048000
seq150_hidden128_batch064_lr0p001_drop0p1,transformer,mse,150,150,128,2,4,128,0.1,64,0.001,1e-05,0.1930553071286936,36,0.7741770650264167,36,0.734605352850887,27,0.42918992427359814,0.44427985077376864,2.029541516986928,4.1190387691736,0.9491995347191465,output/transformer_MSE_T1/seq150_hidden128_batch064_lr0p001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden128_batch064_lr0p001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden128_batch064_lr0p001_drop0p1,46,0.0540348348982294,0.2557308174648872,0.7008635404162638,0.5995512344872762,13310700,12374250
seq150_hidden128_batch064_lr0p001_drop0p2,transformer,mse,150,150,128,2,4,128,0.2,64,0.001,1e-05,0.2443785301268789,15,0.7141426584020297,15,0.7687798124225738,20,0.024834143564288036,0.49880838094050184,2.6527197328989134,7.0369219813112815,0.9730509662220621,output/transformer_MSE_T1/seq150_hidden128_batch064_lr0p001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden128_batch064_lr0p001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden128_batch064_lr0p001_drop0p2,25,0.0874651615179654,0.3527275169221293,0.5874034398094539,0.5528646452050876,13337000,12048000
seq150_hidden128_batch128_lr0p0001_drop0p1,transformer,mse,150,150,128,2,4,128,0.1,128,0.0001,1e-05,0.2153620109358588,83,0.7480842024280878,83,0.7878217915697386,81,0.5877994848127348,0.690925243914917,1.724671511619557,2.974491822992088,0.7951165784118522,output/transformer_MSE_T1/seq150_hidden128_batch128_lr0p0001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden128_batch128_lr0p0001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden128_batch128_lr0p0001_drop0p1,93,0.0574907491760712,0.2168518902749574,0.7463414517203528,0.7234949716994954,14308990,12374250
seq150_hidden128_batch128_lr0p0001_drop0p2,transformer,mse,150,150,128,2,4,128,0.2,128,0.0001,1e-05,0.2271990193163647,99,0.7342380758705547,99,0.7640365465349803,94,0.5171082583488172,0.5569123143228667,1.8667106862829128,3.4846087862828234,0.8597207220531257,output/transformer_MSE_T1/seq150_hidden128_batch128_lr0p0001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden128_batch128_lr0p0001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden128_batch128_lr0p0001_drop0p2,100,0.0726945369636207,0.2421206391262574,0.7167837873210536,0.7476505210286845,14308990,12374250
seq150_hidden128_batch128_lr0p001_drop0p1,transformer,mse,150,150,128,2,4,128,0.1,128,0.001,1e-05,0.1625039076969987,52,0.8099140036262876,52,0.8146588215146586,35,0.45233471400305425,0.492902055108113,1.9879695661357955,3.9520229958821425,0.9365582864338856,output/transformer_MSE_T1/seq150_hidden128_batch128_lr0p001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden128_batch128_lr0p001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden128_batch128_lr0p001_drop0p1,62,0.0492731574078492,0.1747995590796323,0.7955313975699403,0.7237527486208859,13337000,12374250
seq150_hidden128_batch128_lr0p001_drop0p2,transformer,mse,150,150,128,2,4,128,0.2,128,0.001,1e-05,0.1837254067757675,24,0.7850905607449362,24,0.797561445091812,33,0.3967644127870038,0.567820167207711,2.0863905247659535,4.353025421833151,0.9325740318692308,output/transformer_MSE_T1/seq150_hidden128_batch128_lr0p001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden128_batch128_lr0p001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden128_batch128_lr0p001_drop0p2,34,0.0858039418743728,0.2003012181674482,0.7657012871321867,0.775909649373815,14308990,12048000
seq180_hidden032_batch032_lr0p0001_drop0p1,transformer,mse,180,180,32,2,4,128,0.1,32,0.0001,1e-05,0.1770852839324728,32,0.5996440424348835,32,0.7393413520074388,32,0.3824531650062004,0.639663265740448,2.669971741668292,7.128749101307213,1.168639372704967,output/transformer_MSE_T1/seq180_hidden032_batch032_lr0p0001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq180_hidden032_batch032_lr0p0001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq180_hidden032_batch032_lr0p0001_drop0p1,42,0.4056833971734119,0.1874591889099045,0.5761906306837887,0.7337840695871912,13310700,10258500
seq180_hidden032_batch032_lr0p0001_drop0p2,transformer,mse,180,180,32,2,4,128,0.2,32,0.0001,1e-05,0.1714941441681191,30,0.6122845443587366,30,0.7433300559138607,33,0.36336522230982604,0.6031814374391746,2.710921203680463,7.3490937725643315,1.2223341203644948,output/transformer_MSE_T1/seq180_hidden032_batch032_lr0p0001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq180_hidden032_batch032_lr0p0001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq180_hidden032_batch032_lr0p0001_drop0p2,40,0.4272084000007316,0.1917470117612048,0.566496685225266,0.7182508008353671,13310700,10258500
seq180_hidden032_batch032_lr0p001_drop0p1,transformer,mse,180,180,32,2,4,128,0.1,32,0.001,1e-05,0.1381136277433503,23,0.6877515162865018,23,0.8031283008096992,23,0.15332808373245066,0.5908686485272832,3.1262902208323062,9.773690544871709,1.1041721564231755,output/transformer_MSE_T1/seq180_hidden032_batch032_lr0p001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq180_hidden032_batch032_lr0p001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq180_hidden032_batch032_lr0p001_drop0p1,33,0.1682524001524565,0.1827854424385033,0.5867570745626232,0.6257853609712485,13310700,12048000
seq180_hidden032_batch032_lr0p001_drop0p2,transformer,mse,180,180,32,2,4,128,0.2,32,0.001,1e-05,0.1235364777951468,37,0.7207076584181138,37,0.8372544388253452,44,0.4243780072801505,0.6666116001982019,2.577747676730642,6.644783084890224,1.0625876557062568,output/transformer_MSE_T1/seq180_hidden032_batch032_lr0p001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq180_hidden032_batch032_lr0p001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq180_hidden032_batch032_lr0p001_drop0p2,47,0.2007041119865037,0.1450062696901316,0.6721685665288759,0.7754503080478665,13310700,10258500
seq180_hidden032_batch064_lr0p0001_drop0p1,transformer,mse,180,180,32,2,4,128,0.1,64,0.0001,1e-05,0.1723647291150921,53,0.6103163187744117,53,0.7451648291161851,53,0.3807026118131648,0.6530900698654047,2.673753333360343,7.148956887655545,1.162051003458595,output/transformer_MSE_T1/seq180_hidden032_batch064_lr0p0001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq180_hidden032_batch064_lr0p0001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq180_hidden032_batch064_lr0p0001_drop0p1,63,0.3721834349545053,0.1760031295404016,0.6020905785281244,0.6923922526513531,13310700,12048000
seq180_hidden032_batch064_lr0p0001_drop0p2,transformer,mse,180,180,32,2,4,128,0.2,64,0.0001,1e-05,0.1509942931449913,65,0.658630770815219,65,0.7716214481414116,65,0.36687247338783635,0.6194771790798754,2.7034435943161452,7.3086072676489975,1.2099978848387918,output/transformer_MSE_T1/seq180_hidden032_batch064_lr0p0001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq180_hidden032_batch064_lr0p0001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq180_hidden032_batch064_lr0p0001_drop0p2,75,0.4008575413558479,0.1566038921719743,0.6459485488170326,0.7591554519636635,13310700,10258500
